Age 	 GS
5.995535200000000259e+03	1.522649999999999864e+02
5.995569700000000012e+03	1.520120000000000005e+02
5.995606099999999969e+03	1.520109999999999957e+02
5.995644000000000233e+03	1.523899999999999864e+02
5.995683399999999892e+03	1.528729999999999905e+02
5.995724100000000362e+03	1.532640000000000100e+02
5.995765400000000227e+03	1.533060000000000116e+02
5.995808000000000902e+03	1.528679999999999950e+02
5.995851200000000063e+03	1.523770000000000095e+02
5.995894900000000234e+03	1.514270000000000209e+02
5.995938900000000103e+03	1.500420000000000016e+02
5.995983000000000175e+03	1.490910000000000082e+02
5.996026700000000346e+03	1.487870000000000061e+02
5.996070400000000518e+03	1.488990000000000009e+02
5.996113699999999881e+03	1.483209999999999980e+02
5.996156299999999646e+03	1.467350000000000136e+02
5.996198100000000522e+03	1.447839999999999918e+02
5.996238500000000386e+03	1.429449999999999932e+02
5.996278000000000247e+03	1.414250000000000114e+02
5.996316100000000006e+03	1.402379999999999995e+02
5.996352700000000368e+03	1.390270000000000152e+02
5.996387400000000525e+03	1.381220000000000141e+02
5.996420100000000275e+03	1.376450000000000102e+02
5.996451299999999719e+03	1.379159999999999968e+02
5.996482399999999870e+03	1.384250000000000114e+02
5.996513200000000325e+03	1.383870000000000005e+02
5.996543800000000374e+03	1.385389999999999873e+02
5.996574000000000524e+03	1.392259999999999991e+02
5.996603900000000067e+03	1.400610000000000070e+02
5.996633600000000115e+03	1.403970000000000198e+02
5.996662699999999859e+03	1.407959999999999923e+02
5.996691800000000512e+03	1.416770000000000209e+02
5.996720599999999649e+03	1.428329999999999984e+02
5.996749200000000201e+03	1.432980000000000018e+02
5.996777500000000146e+03	1.435260000000000105e+02
5.996805500000000393e+03	1.441039999999999850e+02
5.996833099999999831e+03	1.448179999999999836e+02
5.996860700000000179e+03	1.457259999999999991e+02
5.996888000000000829e+03	1.463590000000000089e+02
5.996915100000000166e+03	1.462369999999999948e+02
5.996942000000000007e+03	1.459209999999999923e+02
5.996968399999999747e+03	1.459139999999999873e+02
5.996994800000000396e+03	1.460889999999999986e+02
5.997021099999999933e+03	1.460420000000000016e+02
5.997047099999999773e+03	1.454389999999999930e+02
5.997072900000000118e+03	1.452939999999999827e+02
5.997098600000000260e+03	1.453170000000000073e+02
5.997123800000000301e+03	1.446490000000000009e+02
5.997149099999999635e+03	1.440560000000000116e+02
5.997174200000000383e+03	1.437930000000000064e+02
5.997199099999999817e+03	1.433520000000000039e+02
5.997223899999999958e+03	1.431649999999999920e+02
5.997248499999999694e+03	1.429610000000000127e+02
5.997273000000000138e+03	1.420660000000000025e+02
5.997297099999999773e+03	1.411790000000000020e+02
5.997321200000000317e+03	1.405540000000000020e+02
5.997345299999999952e+03	1.397560000000000002e+02
5.997369200000000092e+03	1.381750000000000114e+02
5.997393000000000939e+03	1.362770000000000152e+02
5.997416400000000067e+03	1.352969999999999970e+02
5.997439599999999700e+03	1.354439999999999884e+02
5.997461999999999534e+03	1.358609999999999900e+02
5.997483799999999974e+03	1.358700000000000045e+02
5.997504799999999705e+03	1.360800000000000125e+02
5.997525200000000041e+03	1.362100000000000080e+02
5.997544799999999668e+03	1.361820000000000164e+02
5.997564100000000508e+03	1.366100000000000136e+02
5.997582900000000336e+03	1.375999999999999943e+02
5.997601300000000265e+03	1.385480000000000018e+02
5.997619200000000092e+03	1.393079999999999927e+02
5.997636800000000221e+03	1.402959999999999923e+02
5.997654099999999744e+03	1.416860000000000070e+02
5.997670900000000074e+03	1.431250000000000000e+02
5.997687799999999697e+03	1.439610000000000127e+02
5.997704399999999623e+03	1.445589999999999975e+02
5.997720900000000256e+03	1.454010000000000105e+02
5.997737299999999777e+03	1.462239999999999895e+02
5.997753700000000208e+03	1.464879999999999995e+02
5.997769900000000234e+03	1.464879999999999995e+02
5.997786399999999958e+03	1.466419999999999959e+02
5.997803000000000793e+03	1.468139999999999930e+02
5.997819700000000012e+03	1.468619999999999948e+02
5.997836599999999635e+03	1.466520000000000152e+02
5.997853500000000167e+03	1.468539999999999850e+02
5.997871000000000095e+03	1.476750000000000114e+02
5.997888700000000426e+03	1.483189999999999884e+02
5.997906899999999951e+03	1.484489999999999839e+02
5.997925400000000081e+03	1.487030000000000030e+02
5.997944500000000517e+03	1.492630000000000052e+02
5.997963800000000447e+03	1.497439999999999998e+02
5.997983900000000176e+03	1.504230000000000018e+02
5.998004600000000210e+03	1.511299999999999955e+02
5.998025999999999840e+03	1.514120000000000061e+02
5.998048000000000684e+03	1.512899999999999920e+02
5.998070899999999710e+03	1.512330000000000041e+02
5.998094399999999951e+03	1.513259999999999934e+02
5.998118599999999788e+03	1.511810000000000116e+02
5.998144000000000233e+03	1.510649999999999977e+02
5.998170200000000477e+03	1.508220000000000027e+02
5.998197400000000016e+03	1.498000000000000114e+02
5.998225599999999758e+03	1.484840000000000089e+02
5.998254600000000210e+03	1.475639999999999930e+02
5.998284999999999854e+03	1.470910000000000082e+02
5.998316600000000108e+03	1.463520000000000039e+02
5.998349299999999857e+03	1.450079999999999814e+02
5.998383300000000418e+03	1.437179999999999893e+02
5.998418599999999969e+03	1.434170000000000016e+02
5.998459899999999834e+03	1.440870000000000175e+02
5.998512899999999718e+03	1.446579999999999870e+02
5.998575600000000122e+03	1.452279999999999802e+02
5.998646200000000135e+03	1.460329999999999870e+02
5.998723000000000866e+03	1.467390000000000043e+02
5.998804500000000189e+03	1.472500000000000000e+02
5.998888899999999921e+03	1.475800000000000125e+02
5.998973600000000260e+03	1.476740000000000066e+02
5.999058700000000499e+03	1.472630000000000052e+02
5.999141700000000128e+03	1.461899999999999977e+02
5.999220800000000054e+03	1.455920000000000130e+02
5.999294300000000476e+03	1.453269999999999982e+02
5.999360599999999977e+03	1.447779999999999916e+02
5.999417500000000473e+03	1.446479999999999961e+02
5.999469299999999748e+03	1.448280000000000030e+02
5.999520099999999729e+03	1.449840000000000089e+02
5.999570099999999911e+03	1.451850000000000023e+02
5.999619099999999889e+03	1.449350000000000023e+02
5.999666799999999967e+03	1.448979999999999961e+02
5.999713999999999942e+03	1.456959999999999980e+02
5.999760299999999916e+03	1.464869999999999948e+02
5.999805699999999888e+03	1.466750000000000114e+02
5.999850000000000364e+03	1.460989999999999895e+02
5.999893399999999929e+03	1.452770000000000152e+02
5.999935500000000502e+03	1.446129999999999995e+02
5.999976999999999862e+03	1.441760000000000161e+02
6.000017499999999927e+03	1.439399999999999977e+02
6.000056900000000496e+03	1.439139999999999873e+02
6.000095400000000154e+03	1.441589999999999918e+02
6.000132900000000518e+03	1.443370000000000175e+02
6.000169300000000476e+03	1.443509999999999991e+02
6.000204399999999623e+03	1.438239999999999839e+02
6.000238699999999881e+03	1.425649999999999977e+02
6.000271999999999935e+03	1.413569999999999993e+02
6.000304299999999785e+03	1.404060000000000059e+02
6.000335500000000138e+03	1.396450000000000102e+02
6.000365300000000389e+03	1.388220000000000027e+02
6.000394299999999930e+03	1.381140000000000043e+02
6.000422199999999975e+03	1.380879999999999939e+02
6.000449300000000221e+03	1.386170000000000186e+02
6.000475900000000365e+03	1.394530000000000030e+02
6.000501900000000205e+03	1.405000000000000000e+02
6.000527200000000448e+03	1.419410000000000025e+02
6.000552200000000084e+03	1.436370000000000005e+02
6.000576699999999619e+03	1.451150000000000091e+02
6.000600699999999961e+03	1.460300000000000011e+02
6.000624300000000403e+03	1.465420000000000016e+02
6.000647500000000036e+03	1.471049999999999898e+02
6.000670200000000477e+03	1.475999999999999943e+02
6.000692299999999705e+03	1.483739999999999952e+02
6.000714299999999639e+03	1.493590000000000089e+02
6.000735800000000381e+03	1.504499999999999886e+02
6.000756999999999607e+03	1.515439999999999827e+02
6.000777900000000045e+03	1.525600000000000023e+02
6.000798499999999876e+03	1.534540000000000077e+02
6.000818500000000313e+03	1.542909999999999968e+02
6.000838499999999840e+03	1.551860000000000070e+02
6.000858199999999670e+03	1.560349999999999966e+02
6.000877599999999802e+03	1.564720000000000084e+02
6.000896800000000439e+03	1.567889999999999873e+02
6.000915600000000268e+03	1.572079999999999984e+02
6.000934400000000096e+03	1.576450000000000102e+02
6.000952900000000227e+03	1.577770000000000152e+02
6.000971300000000156e+03	1.571380000000000052e+02
6.000989599999999882e+03	1.567030000000000030e+02
6.001007700000000114e+03	1.569679999999999893e+02
6.001025499999999738e+03	1.574139999999999873e+02
6.001043300000000272e+03	1.575310000000000059e+02
6.001061099999999897e+03	1.572669999999999959e+02
6.001078800000000228e+03	1.571409999999999911e+02
6.001096400000000358e+03	1.572829999999999870e+02
6.001114000000000487e+03	1.573899999999999864e+02
6.001131599999999708e+03	1.575459999999999923e+02
6.001149000000000342e+03	1.573779999999999859e+02
6.001166500000000269e+03	1.571870000000000118e+02
6.001184100000000399e+03	1.567949999999999875e+02
6.001201799999999821e+03	1.554519999999999982e+02
6.001219399999999951e+03	1.531349999999999909e+02
6.001236999999999171e+03	1.507820000000000107e+02
6.001254799999999705e+03	1.486610000000000014e+02
6.001272799999999734e+03	1.471649999999999920e+02
6.001290799999999763e+03	1.460169999999999959e+02
6.001309000000000196e+03	1.450850000000000080e+02
6.001327400000000125e+03	1.442259999999999991e+02
6.001345699999999852e+03	1.435149999999999864e+02
6.001364400000000387e+03	1.426329999999999814e+02
6.001383300000000418e+03	1.418249999999999886e+02
6.001402500000000146e+03	1.414489999999999839e+02
6.001421800000000076e+03	1.413880000000000052e+02
6.001441300000000410e+03	1.419420000000000073e+02
6.001460900000000038e+03	1.430409999999999968e+02
6.001480199999999968e+03	1.442090000000000032e+02
6.001499800000000505e+03	1.452620000000000005e+02
6.001519299999999930e+03	1.458979999999999961e+02
6.001538900000000467e+03	1.460620000000000118e+02
6.001558500000000095e+03	1.466829999999999927e+02
6.001578099999999722e+03	1.477199999999999989e+02
6.001597499999999854e+03	1.484339999999999975e+02
6.001617100000000391e+03	1.490949999999999989e+02
6.001636800000000221e+03	1.495850000000000080e+02
6.001656399999999849e+03	1.496470000000000198e+02
6.001676099999999678e+03	1.500490000000000066e+02
6.001695499999999811e+03	1.506009999999999991e+02
6.001715199999999641e+03	1.510989999999999895e+02
6.001734900000000380e+03	1.519960000000000093e+02
6.001754500000000007e+03	1.528340000000000032e+02
6.001774199999999837e+03	1.533590000000000089e+02
6.001793899999999667e+03	1.534399999999999977e+02
6.001813500000000204e+03	1.531820000000000164e+02
6.001833000000000538e+03	1.529279999999999973e+02
6.001852700000000368e+03	1.527740000000000009e+02
6.001872400000000198e+03	1.528160000000000025e+02
6.001892100000000028e+03	1.523890000000000100e+02
6.001911699999999655e+03	1.520829999999999984e+02
6.001931400000000394e+03	1.516539999999999964e+02
6.001950899999999820e+03	1.511719999999999970e+02
6.001970599999999649e+03	1.510300000000000011e+02
6.001990200000000186e+03	1.513600000000000136e+02
6.002009900000000016e+03	1.518310000000000173e+02
6.002029499999999643e+03	1.520600000000000023e+02
6.002048999999999978e+03	1.521179999999999950e+02
6.002068600000000515e+03	1.520999999999999943e+02
6.002088200000000143e+03	1.517640000000000100e+02
6.002107799999999770e+03	1.509399999999999977e+02
6.002127500000000509e+03	1.496069999999999993e+02
6.002146999999999935e+03	1.480270000000000152e+02
6.002166400000000067e+03	1.469389999999999930e+02
6.002185999999999694e+03	1.458760000000000048e+02
6.002205600000000231e+03	1.443529999999999802e+02
6.002225099999999657e+03	1.431639999999999873e+02
6.002244599999999991e+03	1.419290000000000020e+02
6.002264100000000326e+03	1.409189999999999827e+02
6.002283599999999751e+03	1.402860000000000014e+02
6.002302899999999681e+03	1.391889999999999930e+02
6.002322400000000016e+03	1.377969999999999970e+02
6.002341800000000148e+03	1.368930000000000007e+02
6.002361200000000281e+03	1.368839999999999861e+02
6.002380600000000413e+03	1.369789999999999850e+02
6.002399999999999636e+03	1.366450000000000102e+02
6.002419200000000274e+03	1.360169999999999959e+02
6.002438500000000204e+03	1.362090000000000032e+02
6.002457699999999932e+03	1.373290000000000077e+02
6.002476999999999862e+03	1.386140000000000043e+02
6.002496100000000297e+03	1.399339999999999975e+02
6.002515099999999620e+03	1.411049999999999898e+02
6.002534200000000055e+03	1.418880000000000052e+02
6.002553300000000490e+03	1.421699999999999875e+02
6.002572400000000016e+03	1.426419999999999959e+02
6.002591400000000249e+03	1.434110000000000014e+02
6.002610499999999774e+03	1.444310000000000116e+02
6.002629500000000007e+03	1.457330000000000041e+02
6.002648299999999836e+03	1.471879999999999882e+02
6.002667300000000068e+03	1.483990000000000009e+02
6.002686300000000301e+03	1.495699999999999932e+02
6.002705299999999625e+03	1.510679999999999836e+02
6.002724299999999857e+03	1.526160000000000139e+02
6.002743300000000090e+03	1.538189999999999884e+02
6.002762200000000121e+03	1.550210000000000150e+02
6.002781299999999646e+03	1.562210000000000036e+02
6.002800299999999879e+03	1.572839999999999918e+02
6.002819400000000314e+03	1.587170000000000130e+02
6.002838600000000042e+03	1.601529999999999916e+02
6.002857600000000275e+03	1.608619999999999948e+02
6.002876800000000003e+03	1.612549999999999955e+02
6.002895999999999731e+03	1.620689999999999884e+02
6.002915299999999661e+03	1.631490000000000009e+02
6.002934699999999793e+03	1.637969999999999970e+02
6.002954099999999926e+03	1.644799999999999898e+02
6.002973299999999654e+03	1.652840000000000202e+02
6.002992900000000191e+03	1.659720000000000084e+02
6.003012400000000525e+03	1.663529999999999802e+02
6.003032100000000355e+03	1.662309999999999945e+02
6.003051800000000185e+03	1.660159999999999911e+02
6.003071600000000217e+03	1.660169999999999959e+02
6.003091500000000451e+03	1.660349999999999966e+02
6.003111300000000483e+03	1.657870000000000061e+02
6.003131300000000010e+03	1.654809999999999945e+02
6.003151499999999942e+03	1.654759999999999991e+02
6.003171699999999873e+03	1.650200000000000102e+02
6.003192100000000210e+03	1.640379999999999825e+02
6.003212499999999636e+03	1.629000000000000057e+02
6.003232899999999972e+03	1.613700000000000045e+02
6.003253499999999804e+03	1.598750000000000000e+02
6.003274300000000039e+03	1.587700000000000102e+02
6.003295200000000477e+03	1.581470000000000198e+02
6.003316300000000410e+03	1.578750000000000000e+02
6.003337199999999939e+03	1.578710000000000093e+02
6.003358500000000276e+03	1.575679999999999836e+02
6.003379899999999907e+03	1.568340000000000032e+02
6.003401499999999942e+03	1.563489999999999895e+02
6.003423200000000179e+03	1.560829999999999984e+02
6.003444999999999709e+03	1.562390000000000043e+02
6.003466999999999643e+03	1.571320000000000050e+02
6.003488800000000083e+03	1.580579999999999927e+02
6.003510900000000220e+03	1.586460000000000150e+02
6.003533199999999852e+03	1.592570000000000050e+02
6.003555599999999686e+03	1.603280000000000030e+02
6.003578099999999722e+03	1.611850000000000023e+02
6.003600800000000163e+03	1.619110000000000014e+02
6.003623400000000402e+03	1.628509999999999991e+02
6.003646300000000338e+03	1.637949999999999875e+02
6.003669399999999769e+03	1.644290000000000020e+02
6.003692600000000311e+03	1.654250000000000114e+02
6.003715999999999440e+03	1.661699999999999875e+02
6.003739300000000185e+03	1.665040000000000191e+02
6.003763000000000829e+03	1.674120000000000061e+02
6.003786799999999857e+03	1.683709999999999809e+02
6.003810900000000402e+03	1.689279999999999973e+02
6.003835100000000239e+03	1.695600000000000023e+02
6.003859400000000278e+03	1.701629999999999825e+02
